siteID,NumPeaks,MaxPSD,pheno_var,MV_ModTerra_Mean,MV_ModTerra_Max,MV_ModAqua_Mean,MV_ModAqua_Max,MV_Landsat_Mean,MV_Landsat_Max
5605,5,0.224342124,0.972026069,18.02530545,46.99896078,15.07370324,26.76118695,12.14713041,32.61956505
5606,9,0.257402117,1.344170871,16.93527118,21.17606707,13.34748093,10.03084688,7.351440493,10.76569921
5607,7,0.282605415,1.326773884,12.80988181,48.12207292,14.08786067,52.04486806,10.65028735,34.50385973
5608,5,0.289100402,0.792481241,16.20311046,102.4477046,16.02562846,54.67335901,7.069477193,32.5153392
5609,5,0.180501836,0.929133378,13.34322861,31.59057783,16.95060077,31.88160219,15.65914155,33.93586973
5610,2,0.0364355,0.673169162,17.66193795,15.02739115,15.35142109,10.73732193,8.450820762,30.14094466
5611,8,0.081376058,0.956162563,16.10166367,10.51307084,16.41631358,7.672924334,7.797661474,5.563658526
5612,5,0.135726426,1.919241122,10.70488177,22.33789945,9.681339513,15.49656039,5.892769226,24.34136278
5620,6,0.243123719,2.038754364,11.34194437,34.26519182,8.604386893,45.0605623,6.717737453,19.14670136
5621,6,0.093449534,2.07331272,10.98779489,7.919703166,11.19983258,7.313660677,6.696801397,6.372574098
5622,3,0.0577158,2.63235499,6.557373723,7.714138551,7.383056906,7.091204651,4.341792245,3.86206446
5623,6,0.082501742,3.039020339,6.716777979,10.92094044,7.032545719,9.237961806,4.171504385,5.162524673
5624,3,0.014018872,0.857025392,4.27408649,5.220309116,4.097469303,4.753311756,3.790084083,3.448567842
5625,3,0.021074706,0.959106108,5.997089777,5.349056465,5.405013666,4.029706692,6.530612357,6.603372057
5626,7,0.223818243,0.917273503,12.31334009,10.25992459,11.83160834,22.66579932,12.65328847,23.79358242
5627,4,0.017361876,1.105700135,3.849703904,4.585219709,3.933995195,3.910473784,3.174612566,4.863809559
5628,5,0.036548697,0.889577188,6.781557635,6.364049231,6.995500318,7.10501635,4.628525425,5.382770501
5629,5,0.096926601,0.795806456,10.04286105,8.396268371,8.719385944,5.475386165,4.129163858,5.19220981
5630,5,0.177614994,0.497738469,40.45722633,99.17183262,45.41402675,35.90215997,19.27792812,51.30398496
5631,5,0.607268306,0.566636913,35.57826163,61.24562149,29.20186593,35.95397583,16.513548,45.7359381
5632,6,0.320029323,0.641388538,28.48333426,43.31947854,25.72418977,35.34659224,12.48588261,34.86302339
5633,6,0.51165748,0.839817224,23.01630235,11.23386613,33.2487332,18.10740621,13.39442962,12.73191084
5634,7,0.35939647,0.606855961,36.59824749,15.30562059,25.47216233,12.43801169,15.44981687,14.02501592
5635,7,0.128485505,0.587496592,21.45887463,56.54633424,24.49075347,24.30387319,23.16865684,28.22241516
5637,4,0.137840507,1.117500612,10.56361313,48.07788716,12.01683647,71.49605549,6.535909045,29.34424887
5638,6,0.231411412,1.290567769,16.06044773,94.94026616,15.96691563,38.10200616,18.33620343,19.7586456
5639,4,0.0469083,0.9953095,14.53515362,12.55573852,13.42189423,9.423853235,10.07854502,16.78259733
5640,5,0.230072987,0.568907552,49.20381787,44.71746657,38.54913209,33.76464872,12.85849819,20.5924356
5641,5,0.200079056,0.506857791,50.15120721,29.96647859,26.17534306,35.93846873,19.81020251,57.33851298
5642,2,0.164557151,2.144908594,16.14862503,34.67342275,18.73161763,24.44152633,4.940720056,10.87479632
5643,4,0.198679903,1.396374213,15.82268927,117.812612,15.17658589,31.30837128,8.746968466,42.62346653
5644,4,0.15476982,4.05031033,10.48769103,16.19738128,14.25442484,20.32192059,5.310598138,12.60415357
5645,4,0.105388534,1.132879877,30.68908661,36.73639782,27.42816297,33.74518945,12.93687723,31.51772442
5646,4,0.341341035,0.607062142,34.69679484,28.95403815,26.58969648,34.54804125,9.134816833,35.68327956
5665,6,0.148005082,2.242315007,10.74489966,25.7137397,9.310749023,22.44243413,7.848016159,20.3095701
5666,4,0.135801045,0.990311969,21.17663974,61.8459847,27.22892191,34.73679475,13.26879808,94.2908655
5667,4,0.173411055,3.270202318,11.44242424,23.84025468,13.15324398,23.45703619,10.5657097,17.63292248
5668,5,0.122119025,1.119306729,27.33749906,33.52488087,29.7013371,28.33434275,13.25070598,14.27949369
5669,5,0.230409584,2.817177568,14.20592102,29.27314067,17.82691785,36.51014622,13.6879953,23.94637819
5670,5,0.049794763,0.679830542,17.18425525,12.64093685,14.35361671,10.59498292,8.568784863,9.869653302
5671,2,0.204265793,2.238612919,17.86284172,46.66291208,16.02615578,75.37463931,4.249732848,10.67978224
5672,7,0.349239293,0.752457182,16.78761975,35.21925478,14.88609893,25.90762293,10.30235412,25.26055083
5673,5,0.146151422,1.560119541,12.58128159,21.30308818,13.01345976,19.64627238,9.600291681,13.91608426
5674,3,0.445616466,1.431550716,19.27426769,75.87424189,17.46799347,50.48387684,12.79422905,46.92008728
5675,7,0.132884564,2.164732239,13.00336263,24.32120483,13.04827698,19.75851443,9.948498874,29.79464363
5676,6,0.13788663,0.544533735,20.74533158,50.23238916,27.20912557,62.53016438,11.56605578,27.72140416
5677,4,0.161212775,1.506802415,17.47941582,28.70530191,19.32533161,33.8257289,5.847985908,9.907536307
5678,6,0.432687738,0.561024259,40.23913538,55.66543542,38.98615362,74.73334319,29.69820348,53.44913893
5679,6,0.46204148,0.748398375,26.49507658,29.44160917,23.27957778,29.51398199,20.50406998,18.94576153
5680,3,0.192432738,1.153952513,6.417277867,8.192918691,7.116637409,11.41716349,2.032162711,8.442267784
5681,7,0.274903499,1.136852347,15.81773067,5.539588285,11.86177576,7.086801962,14.64690103,10.58078873
5682,6,0.382095664,0.816327134,22.30679181,28.90725247,21.54880384,18.05996752,10.90731254,18.20602692
5688,1,0.135640167,3.676636236,10.07620842,11.31923041,9.714001679,13.52248954,4.111063085,6.128027066
5696,4,0.154675873,2.948322116,16.28550219,23.41950378,17.86924765,21.99583933,6.835340999,7.036715004
5697,5,0.148440656,3.167357745,13.35150368,16.29177126,14.02168305,12.0858,9.628679641,13.64930759
5698,4,0.154876874,3.437459675,17.85076344,26.63339914,15.39202897,22.06651733,4.032547802,6.344629188
5700,4,0.349302896,0.594720675,32.74293931,43.8014941,19.53464435,37.51145725,26.76169015,59.47470663
5702,4,0.219388964,0.690690806,21.81710477,66.5957591,28.14513164,58.56614811,12.56650351,56.09228432
5704,2,0.290238131,0.56621065,22.40864708,74.51733098,34.25636743,75.64318353,19.58645241,42.04458703
5705,7,0.411658353,1.633021977,5.489203327,20.34010977,4.816726507,23.72164483,5.476274943,14.77058496
5706,4,0.238718221,0.795376261,14.07567816,29.3536766,14.06808013,35.76059574,7.129098213,16.38936531
5707,6,0.173743874,0.520745635,32.7409269,76.67181944,32.58485107,60.80314806,21.56750761,38.4511112
5708,2,0.187523563,0.811470111,19.51117414,45.85814308,21.83437784,45.46109345,13.05128749,36.70096712
5709,5,0.310815849,0.960707881,17.46823301,24.72130121,11.84663638,37.83740154,14.45862169,64.58940879
5710,4,0.297979407,0.573484481,21.84830032,27.66076167,19.8914717,43.47161409,7.819204161,23.61542368
5711,7,0.411658353,1.633021977,11.87502727,33.2022754,11.08679822,30.83680592,3.879115887,15.70558484
5712,7,0.249311206,0.664437848,19.00392225,38.98134063,22.6276328,40.02676058,13.55931626,45.60188915
5713,5,0.266977192,1.158082732,13.01188697,51.26405806,15.56789332,55.84552082,15.87220441,59.73105794
5714,9,0.330917285,1.249626632,1.392622843,4.802393661,1.537355476,6.799132365,3.764911081,7.400936034
5716,7,0.520834175,1.291060577,25.0458036,17.46688019,23.04040566,16.74739642,15.46442976,10.10117479
5717,6,0.401620436,0.996707103,17.78204789,17.73852053,13.85645022,15.74389953,13.21499623,14.53541169
5718,6,0.138279289,0.959169222,7.080218872,6.758427915,7.673412208,6.713921039,10.4068445,6.598887587
5719,5,0.222121117,2.057453151,2.719896107,4.911888115,2.676984438,4.077390391,7.491561098,9.519437358
5720,6,0.261382497,0.692554768,19.41946053,16.60087399,15.0478943,23.54105117,14.4413076,26.11257753
5721,4,0.279922403,0.931312249,7.652938413,10.5340434,7.677837558,6.48688225,4.5290925,6.399599523
5722,3,1.06132793,2.248552988,8.174734654,12.23796794,4.484027661,9.389597411,7.237279711,12.2998546
5723,5,0.405992311,0.849760331,16.86229421,11.93773872,14.85804825,13.6130267,11.4469986,10.4095267
5724,8,0.912380658,6.744752886,-2.119106181,2.49874386,-2.003017198,4.551652473,4.280995644,4.804902997
5725,7,0.473529997,1.944115752,7.372585507,4.230523545,6.710171598,5.707432686,8.639382919,6.543009858
5726,5,0.269400247,1.160685795,-0.645374863,3.89655951,-0.527676531,4.07444628,6.517392495,6.079827292
5727,5,0.44249805,0.91163377,8.320110685,22.30388378,7.450669613,24.40320985,4.474632466,6.899248527
5733,5,0.924332813,4.755077505,-0.4743381,2.891963741,-0.121746994,3.478626546,4.635114402,5.781416608
5734,6,0.378952341,1.814283477,3.961700374,6.622196853,4.117045205,3.319490686,6.243819079,6.19836834
5735,8,0.15661664,0.850886177,7.484691274,7.343596609,7.938120116,6.279025274,8.958884142,6.631038134
5736,3,0.912301832,5.181505077,-0.574218126,3.894752322,-0.548718706,3.718234496,3.217169073,4.632488476
5737,7,0.367914468,2.326160167,4.395027424,4.078319595,6.475505548,11.83310219,9.083478866,7.430756719
5738,6,0.343857491,3.117779587,1.030132598,3.994311296,0.999920938,3.164057047,10.00507285,8.027880916
5739,6,0.089360534,2.328182605,10.33869264,10.15335458,10.29213232,11.52099412,9.137873571,7.493107753
5741,2,0.178132003,2.85179522,11.35881739,27.96826835,12.60581049,12.73786016,16.76710206,32.34829885
5743,6,0.183767635,2.514841238,9.57522018,14.84448887,12.13173533,16.17885839,7.24045566,19.6808883
5744,7,0.135673669,1.98576223,7.089081105,11.29823337,6.468327566,13.63329542,8.616068756,14.52675544
5745,4,0.042597792,3.305125031,6.671938621,4.900920361,8.267948028,3.343955724,7.035679542,4.887557297
5746,7,0.153120525,0.567787397,20.0103283,11.26607314,17.2837159,18.16733021,13.22268167,16.6731649
5748,8,0.329548975,0.734483201,51.09774103,16.98449161,41.0617502,15.57735066,16.0854897,28.93244923
5749,3,0.330941158,0.47576798,28.41549984,66.47712125,37.45035036,68.26849672,26.65376992,112.8678233
5750,4,0.370918605,1.445479138,8.824365299,20.29118616,6.184818976,12.36336797,7.101371305,6.066180089
5751,3,0.089659811,0.497919763,31.32423324,46.66256279,29.24134099,30.19457248,19.09279546,63.12885272
5752,4,0.610160876,0.947749121,23.72828272,14.81436405,41.50045401,22.16951848,11.09201616,11.80431553
5753,7,1.930166274,3.333024772,23.0561461,15.98294897,28.09240537,7.780230698,14.23067332,18.42878106
5754,7,0.411525714,1.082267647,22.44311531,16.40672879,26.43351503,15.73409753,30.30328644,29.90764294
5755,5,0.857517877,2.2594168,23.11583735,13.69696017,24.8800362,15.77464736,11.74001105,16.10355775
5756,7,0.09904028,0.400510875,42.42148848,49.53261772,31.39781116,41.81572737,24.75742333,58.6841696
5757,5,0.121908235,1.473611693,4.778934586,14.2035462,4.735660876,18.16610083,3.918233256,7.844286988
5758,4,0.222943457,1.131028586,18.2179777,12.30741723,13.75307407,7.058331061,5.04177538,6.397446668
5759,7,0.360197642,1.146377246,16.17444289,37.92282528,14.64255684,44.48824048,14.22820014,18.27510184
5760,7,0.384497067,1.166650561,28.86413853,37.69448674,19.99343656,47.49411455,6.675447191,26.42299717
5761,3,4.387744712,3.032050864,1.466728885,2.838297952,2.670825315,6.843776018,0.143139148,4.314713844
5764,4,0.391589639,1.198495522,24.98117312,56.0004947,21.75674651,58.32964312,8.955153539,54.18645552
5765,5,0.455899169,1.148680136,17.45950964,54.14586423,14.41424046,77.02745036,10.86159222,53.31406202
5766,6,0.167414187,1.113069521,18.69821081,33.14923596,18.15050278,23.95778713,9.996417244,29.99865486
5767,3,0.161364368,0.531997874,21.27624713,66.46897761,27.87899029,43.86383373,23.57276102,56.32169858
5768,5,0.506420023,0.662751423,13.51297476,14.595836,16.82033133,18.22291738,9.749121765,20.14388792
5769,5,0.322518607,0.61864475,14.28777748,17.938358,17.38117213,20.43934329,30.53697748,51.25421749
5771,7,0.240382787,0.535522523,31.40960154,33.57369242,26.98067843,19.89817843,8.714230399,19.48371059
5772,6,0.158036509,0.571458154,22.44555529,25.39611704,15.24896888,25.86303954,8.552713377,13.02519625
5773,2,0.207239907,3.598908422,12.84531716,27.20942187,14.9331241,23.45427899,6.5545722,11.6501405
5774,4,0.189986995,3.366898324,14.2582846,28.44937913,17.26157825,31.89460629,7.787373537,24.32859703
5775,6,0.191849433,0.551282608,36.44707765,32.87601739,25.91917453,42.27355541,13.24075413,36.37913332
5776,5,0.302298379,1.016634172,17.30890592,44.22254775,21.08772966,42.49161594,12.17230339,55.45720078
5777,5,0.04285882,0.662626592,7.310426851,7.445493888,8.312366188,5.795064259,6.612626896,7.830942212
5778,6,0.247877849,0.957260458,14.10542052,11.5924177,12.25523211,12.52559957,17.0889186,14.94075149
5779,5,0.057025669,0.628021156,13.31169071,12.66573486,11.26516663,10.72158133,4.88257546,5.430638684
5780,6,0.045355921,0.481117976,15.32001294,20.41658963,16.26398515,18.87570221,2.2346354,3.386885371
5781,5,0.026780035,0.398532681,10.79374453,17.52577837,11.0195323,14.13637549,6.987182163,19.52519798
5782,6,0.04255081,0.374010699,27.70130798,18.57119856,23.26077081,17.96046455,17.4369231,17.16080816
5783,6,0.032445927,1.705722331,0.586477915,2.007665923,0.590802337,1.583134938,0.466256768,1.534529608
5784,4,0.369732939,1.362298093,8.654170316,12.52422021,10.10705362,8.403094555,12.26908948,10.60301696
5785,5,0.05191428,0.506728179,19.10996832,13.41083537,19.67917808,24.66247724,12.00999991,14.60083787
5786,9,0.134637726,0.734006031,14.64538764,17.67274684,10.17357816,14.30852022,6.395366649,5.98305787
5787,5,0.073450768,0.478106196,24.40990769,13.46406349,24.7222745,19.36751321,17.24052417,20.49938237
5788,4,0.152168797,0.689194716,9.253164321,9.86175975,8.741584769,8.991412758,7.359350645,6.192613179
5789,4,0.147578399,2.506855464,11.11922495,15.00893597,10.1832394,19.89164882,1.744005227,4.924397454
5790,6,0.088687462,0.595311811,13.0752574,10.75845428,11.87189597,6.430633677,13.90329997,11.65917564
5791,4,0.034493114,0.383448657,20.84832393,19.55761257,22.79183368,7.339525198,17.49307009,17.83837801
5792,5,0.04714925,1.32568193,11.78529793,9.898570452,12.04123351,8.962251222,9.415660314,24.16770519
5793,5,0.053502048,1.330963024,8.073523034,5.208467449,8.097134237,5.912524024,4.40085609,4.034275146
5794,4,0.112331436,1.711422681,17.65540685,23.30375937,22.13489149,21.74556934,9.522561903,24.91642026
5802,6,0.151441288,0.426318744,17.20634885,31.33211487,17.95867821,31.33673661,32.21204841,68.62186895
5803,6,0.755828974,0.774701945,36.15999007,30.34041924,28.96677345,25.02567566,19.7565473,46.0875913
5804,6,0.247857669,0.629265402,13.95807124,15.2786722,12.58944642,13.71739681,6.098612511,6.707554127
5805,6,0.440373893,1.043145267,24.78549655,9.132100282,20.42464968,6.662210178,14.62640679,10.61119466
5806,6,0.289559455,0.515423769,30.16468287,24.63017969,35.90860569,30.09335047,25.36169632,45.3800996
5807,7,0.299203021,0.600457252,54.81402643,33.00307123,49.52905798,53.18191127,33.94430293,55.40758764
5808,4,0.252181434,0.59679239,17.86013577,9.855870641,19.55075855,13.5106185,11.48341441,4.032754607
5809,1,0.340037893,0.537067919,21.51842861,22.21207027,38.21376744,30.14654203,19.5672234,42.45081376
5810,6,0.752074483,1.009532045,8.876082759,18.70858951,8.731253448,14.49210018,7.536193581,8.24491116
5811,7,0.283328806,0.751743511,15.52547898,8.830467685,16.63211409,10.84676415,10.18825824,11.73996342
5812,2,0.039385402,0.942726142,9.204421686,8.702594843,8.19816066,11.49713669,5.092793648,6.417062348
5813,2,0.039385402,0.942726142,9.204421686,8.702594843,8.19816066,11.49713669,7.998534957,12.82115206
5814,8,0.238270333,0.883389066,19.26980834,35.88348498,15.40889738,22.0218556,12.89937188,14.0068828
5815,5,0.154615317,0.60897531,23.82450914,44.35523537,22.38711921,30.76731755,10.62389813,38.12599401
5819,3,0.302677828,1.526845169,4.528649582,10.41802947,5.748950784,9.382970604,1.937800486,7.262548857
5821,2,0.206090991,1.266725131,6.015359039,22.83203634,7.016801748,13.36863022,8.654825747,11.54653202
5822,4,0.238700536,0.639771449,16.52166866,14.03647924,29.2306388,12.66118609,14.19266843,15.19654591
5823,6,0.147850573,0.516486542,61.68766667,16.21320679,36.76311174,19.74745559,9.814656983,14.41970979
5841,6,0.229506972,1.374851936,13.64090457,32.55965562,13.08499039,90.57005152,2.031142165,3.913598665
5842,6,0.377325819,1.359976282,18.35786534,35.09132461,18.50654268,49.81616058,5.545993535,8.742523922
5843,7,0.109745122,1.251755284,20.02556388,17.15567868,31.53268723,8.322540629,12.67164069,17.36694239
5844,8,0.188173796,1.838525575,12.63262729,14.00597167,12.49009921,15.51474081,7.38880482,14.1025914
5845,5,0.077603326,2.869293213,10.47755441,6.152126987,9.799548066,5.899536551,9.54462835,8.213174857
5846,6,0.154259815,2.021233577,20.49810609,13.00456586,16.92691952,15.78208014,5.227883202,9.385090734
5847,4,0.166293155,3.836132645,22.18998966,30.31564953,24.30780869,26.65518773,6.843502339,12.17954099
5848,3,0.152494272,3.005562904,15.48399414,13.28876826,14.98285045,16.74621491,6.064841005,15.52054988
5849,3,0.080499185,4.273530321,12.34491365,9.08439907,10.4119878,12.17847011,3.831970326,7.417468783
5850,6,0.090986967,2.430411436,16.41162416,14.46345298,9.264455308,20.94746071,2.776423749,7.359437205
5851,5,0.15440913,1.919045792,15.11860833,12.03110025,9.465775595,19.61808685,3.265311517,9.275786847
5852,6,0.166226835,0.931180204,15.45664286,12.6524901,16.46094023,32.74282613,8.535459675,20.06353807
5853,4,0.391589639,1.198495522,24.98117312,56.0004947,21.75674651,58.32964312,7.19763191,19.78313302
5854,7,0.457071588,1.114212946,26.38495413,44.17494108,19.01693963,50.96147237,15.85515504,41.21322072
5855,5,0.078193679,0.541829314,8.609626046,5.590491957,13.56312757,5.300069089,15.9769097,21.27378545
5856,4,0.126836305,0.6613592,10.09113751,7.493332494,9.76430218,8.066585096,5.632944233,4.242437844
5857,7,0.17300689,0.72558399,21.29745258,16.80395858,25.00143828,16.81998778,33.46333365,20.4729292
5858,7,0.161682721,1.715654605,5.151933196,6.744411991,4.488736714,7.653723175,3.68203187,3.785064547
5859,4,0.693306976,1.586753747,1.264042864,5.025012121,2.398078812,6.509998752,6.942056357,9.09319596
5860,5,0.074596569,0.483374165,23.18199986,11.92102115,25.00618789,11.7514983,17.55475912,13.87370371
5861,5,0.224174863,2.513041442,11.11290825,9.383462802,7.192052202,10.11446053,6.035201267,14.30429221
5862,4,0.05451146,0.417650417,23.52056816,14.78477045,21.04783949,23.78324623,14.9978424,19.34385144
5863,7,0.066456934,0.560314287,18.76862404,14.46527863,24.43905219,18.28178604,6.335051837,7.856705285
5869,3,0.206337435,3.228639062,11.77483186,35.71059162,12.11343117,30.29081281,8.147678622,27.84095271
5871,6,0.141493904,1.050513594,13.62485351,81.95342032,17.70362503,87.48519689,25.98934814,71.08445764
5873,2,0.351134488,1.093751687,16.0964418,53.21207163,25.65332254,24.29527672,9.475374958,44.80211459
5875,3,0.218122605,2.538097338,16.3097696,61.35233473,17.24378244,89.72101178,9.96214072,53.84288113
5876,5,0.161134744,1.42785133,14.57016431,59.97579223,18.47083723,16.90244232,11.37770634,47.62768008
5878,5,0.209044027,2.482945924,13.40832557,50.09054025,11.97291784,57.4552442,12.93209837,31.98385192
5882,4,0.362095586,1.188025589,14.85394926,21.10320753,13.44212691,15.35472997,14.9837863,20.59221954
5883,4,0.138881447,2.549672541,12.28205883,23.71389414,13.53658165,37.35427309,10.14113116,37.82699458
5885,3,0.158140577,4.419496888,11.62002963,21.37829995,12.0094355,18.38003176,6.313215526,11.35110996
5888,4,0.153450902,2.534210133,11.46248393,35.45423141,11.97904951,33.66550824,14.30310684,16.64569101
5890,4,0.22722921,1.652246006,15.24566713,48.03107958,13.05282143,89.97246383,15.26417094,50.65010848
5892,2,0.220346115,2.039444491,17.45805527,67.23891305,18.69628738,45.64831657,9.165362235,18.65107674
5894,5,0.239921172,1.284699707,18.87302255,17.31203812,17.64224743,16.46021564,10.70598408,19.75241011
5895,7,0.256437402,1.341912664,13.47664143,52.18489229,13.60020438,49.64212028,9.299901773,20.74511462
5897,6,0.261990927,1.128613222,12.23586933,46.86215073,15.63551522,47.05794837,41.89810943,24.82573591
5898,3,0.178497633,2.719269962,11.45481574,22.03571961,11.32148714,23.13953026,10.04980081,56.04225669
5900,6,0.419470007,1.253944991,15.0015986,38.84098862,14.09815377,27.83233747,14.26742838,11.0206774
5902,3,0.189386169,3.43864121,13.53305965,38.52132385,14.00935344,34.54538341,10.75659756,23.53305924
5904,5,0.183682911,1.420391777,16.42470008,94.46501386,13.12882797,93.00895446,7.835373272,55.69410548
5906,4,0.180837917,1.764471125,18.2315921,47.24206939,15.89408588,81.81635658,11.87302802,40.50986058
5908,6,0.151617106,3.376022479,14.59039709,36.65936234,16.75693892,21.31190928,9.383488974,55.34382304
5910,7,0.197093663,2.522750785,14.27322383,21.28520435,13.50980903,42.8591415,8.534131441,40.94658449
5912,7,0.353001615,1.307788107,24.26981987,58.37016776,17.43673427,51.06982448,12.78210022,36.27379078
5916,5,0.314523324,2.131532571,14.36186908,107.2138426,10.45315205,76.9981347,8.10825864,17.42878195
5920,3,0.353746206,1.647205487,15.16101658,37.28575229,19.71347201,45.51888276,9.250850987,58.49935112
5921,3,0.439619839,1.24071128,17.42158467,74.27738045,13.68007926,59.78920398,21.36265374,54.134419
5923,6,0.456780913,1.050765511,17.06361168,82.63561355,14.3962298,150.1430361,10.94937641,26.96550717
5924,4,0.567607323,1.242449939,13.17878343,55.69049381,14.5617422,54.21733834,9.89412438,45.51629615
5925,5,0.086018051,0.508670341,22.36676258,39.535852,21.65429898,48.4149479,7.37403768,32.33258505
5927,4,0.296328676,0.497174843,28.79611208,28.01376066,39.2759605,25.58128133,23.08339934,27.83151649
5928,2,0.223252578,0.775223546,13.77730483,21.34648371,14.37030427,23.63308019,5.297576853,13.34724343
6142,6,0.200322015,0.570477471,9.841894825,19.54853911,10.88584973,19.6021595,10.56188328,26.67196981
6143,7,0.39215867,0.600948027,43.84513509,57.20439552,30.42811047,65.90430775,25.46285539,52.93132221
6144,4,0.166018512,0.620774288,13.37339424,19.65272848,13.57273354,13.578051,7.004300419,13.25097246
6145,3,0.493784944,0.602650086,28.44288486,39.63324945,21.85792385,28.47854409,26.25517204,43.13514717
6146,5,0.224375078,0.513699762,23.94902139,46.70543456,29.27984859,37.69736009,13.42407145,38.97099051
6265,5,0.41254554,0.657910246,22.65589929,11.83817173,18.40837592,21.22790557,8.708384195,14.77345961
